Using TensorFlow backend.
2018-07-19 14:02:10.673107: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-07-19 14:02:11.196206: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:05:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.438879: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 1 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:06:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.710433: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 2 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:0d:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.964639: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 3 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:0e:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.977822: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1435] Adding visible gpu devices: 0, 1, 2, 3
2018-07-19 14:02:17.178073: I tensorflow/core/common_runtime/gpu/gpu_device.cc:923] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-07-19 14:02:17.178522: I tensorflow/core/common_runtime/gpu/gpu_device.cc:929]      0 1 2 3 
2018-07-19 14:02:17.178540: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 0:   N Y Y Y 
2018-07-19 14:02:17.178546: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 1:   Y N Y Y 
2018-07-19 14:02:17.178551: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 2:   Y Y N Y 
2018-07-19 14:02:17.178556: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 3:   Y Y Y N 
2018-07-19 14:02:17.180813: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 15135 MB memory) -> physical GPU (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:05:00.0, compute capability: 6.0)
2018-07-19 14:02:17.364214: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:1 with 15135 MB memory) -> physical GPU (device: 1, name: Tesla P100-PCIE-16GB, pci bus id: 0000:06:00.0, compute capability: 6.0)
2018-07-19 14:02:17.548174: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:2 with 15135 MB memory) -> physical GPU (device: 2, name: Tesla P100-PCIE-16GB, pci bus id: 0000:0d:00.0, compute capability: 6.0)
2018-07-19 14:02:17.731979: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:3 with 15135 MB memory) -> physical GPU (device: 3, name: Tesla P100-PCIE-16GB, pci bus id: 0000:0e:00.0, compute capability: 6.0)
/home/rice/jmc32/DNN_for_Pt_Assignment-master/DNN_Hyperparameters/testingsavedmodels.py:124: UserWarning: The `nb_epoch` argument in `fit` has been renamed `epochs`.
804232/990000 [=======================>......] - ETA: 2s - loss: 0.0814 - acc: 0.9620
809666/990000 [=======================>......] - ETA: 2s - loss: 0.0814 - acc: 0.9619
815100/990000 [=======================>......] - ETA: 2s - loss: 0.0814 - acc: 0.9620
820534/990000 [=======================>......] - ETA: 2s - loss: 0.0814 - acc: 0.9620
825968/990000 [========================>.....] - ETA: 2s - loss: 0.0814 - acc: 0.9620
831402/990000 [========================>.....] - ETA: 2s - loss: 0.0815 - acc: 0.9620
836836/990000 [========================>.....] - ETA: 2s - loss: 0.0814 - acc: 0.9620
842270/990000 [========================>.....] - ETA: 1s - loss: 0.0815 - acc: 0.9620
847704/990000 [========================>.....] - ETA: 1s - loss: 0.0815 - acc: 0.9620
853138/990000 [========================>.....] - ETA: 1s - loss: 0.0815 - acc: 0.9620
858572/990000 [=========================>....] - ETA: 1s - loss: 0.0815 - acc: 0.9620
864006/990000 [=========================>....] - ETA: 1s - loss: 0.0814 - acc: 0.9620
869440/990000 [=========================>....] - ETA: 1s - loss: 0.0814 - acc: 0.9620
874874/990000 [=========================>....] - ETA: 1s - loss: 0.0815 - acc: 0.9620
880308/990000 [=========================>....] - ETA: 1s - loss: 0.0815 - acc: 0.9620
885742/990000 [=========================>....] - ETA: 1s - loss: 0.0815 - acc: 0.9620
891176/990000 [==========================>...] - ETA: 1s - loss: 0.0815 - acc: 0.9620
896610/990000 [==========================>...] - ETA: 1s - loss: 0.0815 - acc: 0.9620
902044/990000 [==========================>...] - ETA: 1s - loss: 0.0816 - acc: 0.9620
907478/990000 [==========================>...] - ETA: 1s - loss: 0.0816 - acc: 0.9620
912912/990000 [==========================>...] - ETA: 1s - loss: 0.0817 - acc: 0.9619
918346/990000 [==========================>...] - ETA: 0s - loss: 0.0817 - acc: 0.9619
923780/990000 [==========================>...] - ETA: 0s - loss: 0.0817 - acc: 0.9619
929214/990000 [===========================>..] - ETA: 0s - loss: 0.0817 - acc: 0.9619
934648/990000 [===========================>..] - ETA: 0s - loss: 0.0817 - acc: 0.9619
940082/990000 [===========================>..] - ETA: 0s - loss: 0.0817 - acc: 0.9619
945516/990000 [===========================>..] - ETA: 0s - loss: 0.0817 - acc: 0.9619
950950/990000 [===========================>..] - ETA: 0s - loss: 0.0817 - acc: 0.9619
956384/990000 [===========================>..] - ETA: 0s - loss: 0.0817 - acc: 0.9619
961818/990000 [============================>.] - ETA: 0s - loss: 0.0818 - acc: 0.9619
967252/990000 [============================>.] - ETA: 0s - loss: 0.0818 - acc: 0.9619
972686/990000 [============================>.] - ETA: 0s - loss: 0.0818 - acc: 0.9619
978120/990000 [============================>.] - ETA: 0s - loss: 0.0818 - acc: 0.9619
983554/990000 [============================>.] - ETA: 0s - loss: 0.0818 - acc: 0.9619
988988/990000 [============================>.] - ETA: 0s - loss: 0.0818 - acc: 0.9619
990000/990000 [==============================] - 13s 13us/step - loss: 0.0818 - acc: 0.9619
Epoch 40/168

  5434/990000 [..............................] - ETA: 17s - loss: 0.0839 - acc: 0.9612
 10868/990000 [..............................] - ETA: 15s - loss: 0.0835 - acc: 0.9614
 16302/990000 [..............................] - ETA: 14s - loss: 0.0850 - acc: 0.9621
 21736/990000 [..............................] - ETA: 14s - loss: 0.0836 - acc: 0.9627
 27170/990000 [..............................] - ETA: 13s - loss: 0.0833 - acc: 0.9623
 32604/990000 [..............................] - ETA: 13s - loss: 0.0825 - acc: 0.9627
 38038/990000 [>.............................] - ETA: 13s - loss: 0.0823 - acc: 0.9630
 43472/990000 [>.............................] - ETA: 13s - loss: 0.0828 - acc: 0.9624
 48906/990000 [>.............................] - ETA: 13s - loss: 0.0831 - acc: 0.9623
 54340/990000 [>.............................] - ETA: 13s - loss: 0.0831 - acc: 0.9624
 59774/990000 [>.............................] - ETA: 12s - loss: 0.0836 - acc: 0.9623
 65208/990000 [>.............................] - ETA: 12s - loss: 0.0842 - acc: 0.9618
 70642/990000 [=>............................] - ETA: 12s - loss: 0.0839 - acc: 0.9617
 76076/990000 [=>............................] - ETA: 12s - loss: 0.0828 - acc: 0.9622
 81510/990000 [=>............................] - ETA: 12s - loss: 0.0834 - acc: 0.9619
 86944/990000 [=>............................] - ETA: 12s - loss: 0.0833 - acc: 0.9619
 92378/990000 [=>............................] - ETA: 12s - loss: 0.0832 - acc: 0.9618
 97812/990000 [=>............................] - ETA: 12s - loss: 0.0829 - acc: 0.9618
103246/990000 [==>...........................] - ETA: 12s - loss: 0.0829 - acc: 0.9616
108680/990000 [==>...........................] - ETA: 12s - loss: 0.0825 - acc: 0.9619
114114/990000 [==>...........................] - ETA: 11s - loss: 0.0822 - acc: 0.9620
119548/990000 [==>...........................] - ETA: 11s - loss: 0.0822 - acc: 0.9620
124982/990000 [==>...........................] - ETA: 11s - loss: 0.0823 - acc: 0.9619
130416/990000 [==>...........................] - ETA: 11s - loss: 0.0820 - acc: 0.9622
135850/990000 [===>..........................] - ETA: 11s - loss: 0.0818 - acc: 0.9623
141284/990000 [===>..........................] - ETA: 11s - loss: 0.0819 - acc: 0.9621
146718/990000 [===>..........................] - ETA: 11s - loss: 0.0819 - acc: 0.9622
152152/990000 [===>..........................] - ETA: 11s - loss: 0.0819 - acc: 0.9621
157586/990000 [===>..........................] - ETA: 11s - loss: 0.0816 - acc: 0.9622
163020/990000 [===>..........................] - ETA: 11s - loss: 0.0818 - acc: 0.9622
168454/990000 [====>.........................] - ETA: 11s - loss: 0.0819 - acc: 0.9621
173888/990000 [====>.........................] - ETA: 11s - loss: 0.0817 - acc: 0.9622
179322/990000 [====>.........................] - ETA: 10s - loss: 0.0818 - acc: 0.9621
184756/990000 [====>.........................] - ETA: 10s - loss: 0.0819 - acc: 0.9620
190190/990000 [====>.........................] - ETA: 10s - loss: 0.0819 - acc: 0.9620
195624/990000 [====>.........................] - ETA: 10s - loss: 0.0820 - acc: 0.9620
201058/990000 [=====>........................] - ETA: 10s - loss: 0.0820 - acc: 0.9620
206492/990000 [=====>........................] - ETA: 10s - loss: 0.0819 - acc: 0.9621
211926/990000 [=====>........................] - ETA: 10s - loss: 0.0818 - acc: 0.9621
217360/990000 [=====>........................] - ETA: 10s - loss: 0.0817 - acc: 0.9621
222794/990000 [=====>........................] - ETA: 10s - loss: 0.0817 - acc: 0.9621
228228/990000 [=====>........................] - ETA: 10s - loss: 0.0815 - acc: 0.9622
233662/990000 [======>.......................] - ETA: 10s - loss: 0.0815 - acc: 0.9622
239096/990000 [======>.......................] - ETA: 10s - loss: 0.0812 - acc: 0.9622
244530/990000 [======>.......................] - ETA: 10s - loss: 0.0812 - acc: 0.9623
249964/990000 [======>.......................] - ETA: 9s - loss: 0.0813 - acc: 0.9623 
255398/990000 [======>.......................] - ETA: 9s - loss: 0.0814 - acc: 0.9621
260832/990000 [======>.......................] - ETA: 9s - loss: 0.0814 - acc: 0.9621
266266/990000 [=======>......................] - ETA: 9s - loss: 0.0813 - acc: 0.9622
271700/990000 [=======>......................] - ETA: 9s - loss: 0.0812 - acc: 0.9622
277134/990000 [=======>......................] - ETA: 9s - loss: 0.0812 - acc: 0.9622
282568/990000 [=======>......................] - ETA: 9s - loss: 0.0811 - acc: 0.9623
288002/990000 [=======>......................] - ETA: 9s - loss: 0.0810 - acc: 0.9624
293436/990000 [=======>......................] - ETA: 9s - loss: 0.0809 - acc: 0.9624
298870/990000 [========>.....................] - ETA: 9s - loss: 0.0809 - acc: 0.9625
304304/990000 [========>.....................] - ETA: 9s - loss: 0.0807 - acc: 0.9625
309738/990000 [========>.....................] - ETA: 9s - loss: 0.0808 - acc: 0.9625
315172/990000 [========>.....................] - ETA: 9s - loss: 0.0808 - acc: 0.9625
320606/990000 [========>.....................] - ETA: 9s - loss: 0.0808 - acc: 0.9625
326040/990000 [========>.....................] - ETA: 8s - loss: 0.0808 - acc: 0.9625
331474/990000 [=========>....................] - ETA: 8s - loss: 0.0808 - acc: 0.9625
336908/990000 [=========>....................] - ETA: 8s - loss: 0.0809 - acc: 0.9625
342342/990000 [=========>....................] - ETA: 8s - loss: 0.0810 - acc: 0.9624
347776/990000 [=========>....................] - ETA: 8s - loss: 0.0810 - acc: 0.9624
353210/990000 [=========>....................] - ETA: 8s - loss: 0.0810 - acc: 0.9624
358644/990000 [=========>....................] - ETA: 8s - loss: 0.0810 - acc: 0.9624
364078/990000 [==========>...................] - ETA: 8s - loss: 0.0810 - acc: 0.9623
369512/990000 [==========>...................] - ETA: 8s - loss: 0.0810 - acc: 0.9624
374946/990000 [==========>...................] - ETA: 8s - loss: 0.0810 - acc: 0.9624
380380/990000 [==========>...................] - ETA: 8s - loss: 0.0810 - acc: 0.9624
385814/990000 [==========>...................] - ETA: 8s - loss: 0.0809 - acc: 0.9624
391248/990000 [==========>...................] - ETA: 8s - loss: 0.0808 - acc: 0.9625
396682/990000 [===========>..................] - ETA: 7s - loss: 0.0809 - acc: 0.9624
402116/990000 [===========>..................] - ETA: 7s - loss: 0.0808 - acc: 0.9624
407550/990000 [===========>..................] - ETA: 7s - loss: 0.0808 - acc: 0.9624
412984/990000 [===========>..................] - ETA: 7s - loss: 0.0810 - acc: 0.9624
418418/990000 [===========>..................] - ETA: 7s - loss: 0.0808 - acc: 0.9623
423852/990000 [===========>..................] - ETA: 7s - loss: 0.0809 - acc: 0.9623
429286/990000 [============>.................] - ETA: 7s - loss: 0.0810 - acc: 0.9623
434720/990000 [============>.................] - ETA: 7s - loss: 0.0810 - acc: 0.9623
440154/990000 [============>.................] - ETA: 7s - loss: 0.0809 - acc: 0.9623
445588/990000 [============>.................] - ETA: 7s - loss: 0.0810 - acc: 0.9623
451022/990000 [============>.................] - ETA: 7s - loss: 0.0811 - acc: 0.9622
456456/990000 [============>.................] - ETA: 7s - loss: 0.0811 - acc: 0.9622
461890/990000 [============>.................] - ETA: 7s - loss: 0.0811 - acc: 0.9622
467324/990000 [=============>................] - ETA: 7s - loss: 0.0811 - acc: 0.9622
472758/990000 [=============>................] - ETA: 6s - loss: 0.0811 - acc: 0.9622
478192/990000 [=============>................] - ETA: 6s - loss: 0.0813 - acc: 0.9622
483626/990000 [=============>................] - ETA: 6s - loss: 0.0813 - acc: 0.9622
489060/990000 [=============>................] - ETA: 6s - loss: 0.0814 - acc: 0.9621
494494/990000 [=============>................] - ETA: 6s - loss: 0.0813 - acc: 0.9621
499928/990000 [==============>...............] - ETA: 6s - loss: 0.0814 - acc: 0.9621
505362/990000 [==============>...............] - ETA: 6s - loss: 0.0813 - acc: 0.9621
510796/990000 [==============>...............] - ETA: 6s - loss: 0.0813 - acc: 0.9621
516230/990000 [==============>...............] - ETA: 6s - loss: 0.0812 - acc: 0.9621
521664/990000 [==============>...............] - ETA: 6s - loss: 0.0813 - acc: 0.9621
527098/990000 [==============>...............] - ETA: 6s - loss: 0.0814 - acc: 0.9621
532532/990000 [===============>..............] - ETA: 6s - loss: 0.0814 - acc: 0.9621
537966/990000 [===============>..............] - ETA: 6s - loss: 0.0815 - acc: 0.9620
543400/990000 [===============>..............] - ETA: 6s - loss: 0.0814 - acc: 0.9620
548834/990000 [===============>..............] - ETA: 5s - loss: 0.0815 - acc: 0.9619
554268/990000 [===============>..............] - ETA: 5s - loss: 0.0815 - acc: 0.9620
559702/990000 [===============>..............] - ETA: 5s - loss: 0.0815 - acc: 0.9619
565136/990000 [================>.............] - ETA: 5s - loss: 0.0815 - acc: 0.9619
570570/990000 [================>.............] - ETA: 5s - loss: 0.0815 - acc: 0.9619
576004/990000 [================>.............] - ETA: 5s - loss: 0.0815 - acc: 0.9619
581438/990000 [================>.............] - ETA: 5s - loss: 0.0816 - acc: 0.9619
586872/990000 [================>.............] - ETA: 5s - loss: 0.0816 - acc: 0.9619
592306/990000 [================>.............] - ETA: 5s - loss: 0.0815 - acc: 0.9619
597740/990000 [=================>............] - ETA: 5s - loss: 0.0816 - acc: 0.9619
603174/990000 [=================>............] - ETA: 5s - loss: 0.0815 - acc: 0.9619
608608/990000 [=================>............] - ETA: 5s - loss: 0.0815 - acc: 0.9620
614042/990000 [=================>............] - ETA: 5s - loss: 0.0815 - acc: 0.9620
619476/990000 [=================>............] - ETA: 4s - loss: 0.0815 - acc: 0.9620
624910/990000 [=================>............] - ETA: 4s - loss: 0.0816 - acc: 0.9620
630344/990000 [==================>...........] - ETA: 4s - loss: 0.0816 - acc: 0.9620
635778/990000 [==================>...........] - ETA: 4s - loss: 0.0815 - acc: 0.9620
641212/990000 [==================>...........] - ETA: 4s - loss: 0.0815 - acc: 0.9620
646646/990000 [==================>...........] - ETA: 4s - loss: 0.0815 - acc: 0.9621
652080/990000 [==================>...........] - ETA: 4s - loss: 0.0815 - acc: 0.9620
657514/990000 [==================>...........] - ETA: 4s - loss: 0.0815 - acc: 0.9620
662948/990000 [===================>..........] - ETA: 4s - loss: 0.0815 - acc: 0.9620
668382/990000 [===================>..........] - ETA: 4s - loss: 0.0815 - acc: 0.9620
673816/990000 [===================>..........] - ETA: 4s - loss: 0.0815 - acc: 0.9620
679250/990000 [===================>..........] - ETA: 4s - loss: 0.0815 - acc: 0.9621
684684/990000 [===================>..........] - ETA: 4s - loss: 0.0815 - acc: 0.9620
690118/990000 [===================>..........] - ETA: 4s - loss: 0.0815 - acc: 0.9620
695552/990000 [====================>.........] - ETA: 3s - loss: 0.0815 - acc: 0.9620
700986/990000 [====================>.........] - ETA: 3s - loss: 0.0815 - acc: 0.9620
706420/990000 [====================>.........] - ETA: 3s - loss: 0.0815 - acc: 0.9620
711854/990000 [====================>.........] - ETA: 3s - loss: 0.0815 - acc: 0.9620
717288/990000 [====================>.........] - ETA: 3s - loss: 0.0814 - acc: 0.9620
722722/990000 [====================>.........] - ETA: 3s - loss: 0.0814 - acc: 0.9621
728156/990000 [=====================>........] - ETA: 3s - loss: 0.0813 - acc: 0.9621
733590/990000 [=====================>........] - ETA: 3s - loss: 0.0813 - acc: 0.9621
739024/990000 [=====================>........] - ETA: 3s - loss: 0.0813 - acc: 0.9621
744458/990000 [=====================>........] - ETA: 3s - loss: 0.0813 - acc: 0.9621
749892/990000 [=====================>........] - ETA: 3s - loss: 0.0813 - acc: 0.9621
755326/990000 [=====================>........] - ETA: 3s - loss: 0.0813 - acc: 0.9621
760760/990000 [======================>.......] - ETA: 3s - loss: 0.0813 - acc: 0.9621
766194/990000 [======================>.......] - ETA: 3s - loss: 0.0813 - acc: 0.9621
771628/990000 [======================>.......] - ETA: 2s - loss: 0.0814 - acc: 0.9620
777062/990000 [======================>.......] - ETA: 2s - loss: 0.0814 - acc: 0.9620
782496/990000 [======================>.......] - ETA: 2s - loss: 0.0814 - acc: 0.9620
787930/990000 [======================>.......] - ETA: 2s - loss: 0.0813 - acc: 0.9621
793364/990000 [=======================>......] - ETA: 2s - loss: 0.0813 - acc: 0.9621
798798/990000 [=======================>......] - ETA: 2s - loss: 0.0814 - acc: 0.9620
804232/990000 [=======================>......] - ETA: 2s - loss: 0.0814 - acc: 0.9620
809666/990000 [=======================>......] - ETA: 2s - loss: 0.0814 - acc: 0.9620
815100/990000 [=======================>......] - ETA: 2s - loss: 0.0815 - acc: 0.9620
820534/990000 [=======================>......] - ETA: 2s - loss: 0.0815 - acc: 0.9620
825968/990000 [========================>.....] - ETA: 2s - loss: 0.0814 - acc: 0.9620
831402/990000 [========================>.....] - ETA: 2s - loss: 0.0814 - acc: 0.9620
836836/990000 [========================>.....] - ETA: 2s - loss: 0.0814 - acc: 0.9620
842270/990000 [========================>.....] - ETA: 1s - loss: 0.0814 - acc: 0.9620
847704/990000 [========================>.....] - ETA: 1s - loss: 0.0814 - acc: 0.9620
853138/990000 [========================>.....] - ETA: 1s - loss: 0.0814 - acc: 0.9620
858572/990000 [=========================>....] - ETA: 1s - loss: 0.0814 - acc: 0.9620
864006/990000 [=========================>....] - ETA: 1s - loss: 0.0814 - acc: 0.9621
869440/990000 [=========================>....] - ETA: 1s - loss: 0.0814 - acc: 0.9620
874874/990000 [=========================>....] - ETA: 1s - loss: 0.0814 - acc: 0.9620
880308/990000 [=========================>....] - ETA: 1s - loss: 0.0814 - acc: 0.9620
885742/990000 [=========================>....] - ETA: 1s - loss: 0.0814 - acc: 0.9620
891176/990000 [==========================>...] - ETA: 1s - loss: 0.0814 - acc: 0.9620
896610/990000 [==========================>...] - ETA: 1s - loss: 0.0814 - acc: 0.9620
902044/990000 [==========================>...] - ETA: 1s - loss: 0.0814 - acc: 0.9620
907478/990000 [==========================>...] - ETA: 1s - loss: 0.0814 - acc: 0.9620
912912/990000 [==========================>...] - ETA: 1s - loss: 0.0814 - acc: 0.9620
918346/990000 [==========================>...] - ETA: 0s - loss: 0.0814 - acc: 0.9620
923780/990000 [==========================>...] - ETA: 0s - loss: 0.0814 - acc: 0.9620
929214/990000 [===========================>..] - ETA: 0s - loss: 0.0815 - acc: 0.9620
934648/990000 [===========================>..] - ETA: 0s - loss: 0.0815 - acc: 0.9619
940082/990000 [===========================>..] - ETA: 0s - loss: 0.0815 - acc: 0.9620
945516/990000 [===========================>..] - ETA: 0s - loss: 0.0815 - acc: 0.9619
950950/990000 [===========================>..] - ETA: 0s - loss: 0.0815 - acc: 0.9620
956384/990000 [===========================>..] - ETA: 0s - loss: 0.0815 - acc: 0.9620
961818/990000 [============================>.] - ETA: 0s - loss: 0.0815 - acc: 0.9620
967252/990000 [============================>.] - ETA: 0s - loss: 0.0814 - acc: 0.9620
972686/990000 [============================>.] - ETA: 0s - loss: 0.0815 - acc: 0.9620
978120/990000 [============================>.] - ETA: 0s - loss: 0.0815 - acc: 0.9620
983554/990000 [============================>.] - ETA: 0s - loss: 0.0815 - acc: 0.9620
988988/990000 [============================>.] - ETA: 0s - loss: 0.0815 - acc: 0.9620
990000/990000 [==============================] - 13s 13us/step - loss: 0.0815 - acc: 0.9620
Epoch 41/168

  5434/990000 [..............................] - ETA: 17s - loss: 0.0727 - acc: 0.9643
 10868/990000 [..............................] - ETA: 15s - loss: 0.0731 - acc: 0.9663
 16302/990000 [..............................] - ETA: 14s - loss: 0.0772 - acc: 0.9641
 21736/990000 [..............................] - ETA: 14s - loss: 0.0781 - acc: 0.9644
 27170/990000 [..............................] - ETA: 13s - loss: 0.0791 - acc: 0.9639
